ride_id,customer_id,driver_id,start_location,end_location,city,country,ride_date,ride_time,ride_duration_minutes,fare_amount,ride_distance_miles,payment_method,voucher,rating,ride_hour,gender,created_at,rating_int,cluster
7713.0,8796,988.0,38307 Main Street,95 Troy Way,Parung,Indonesia,2024-07-02,15:36,37.0,97.76,3.6,credit card,no_voucher,5.0,,Male,04/11/2024,5,2
7140.0,5798,149.0,0908 Columbus Parkway,61 Almo Alley,Shankill,Ireland,2024-03-15,11:12,63.0,88.97,5.1,mobile wallet,no_voucher,3.0,,Bigender,03/01/2024,3,7
2444.0,9599,613.0,43015 Dexter Point,378 Buena Vista Crossing,Zavidovo,Russia,2024-11-04,22:24,46.0,29.99,7.6,cash,no_voucher,4.0,,Female,1/28/2024,4,6
4404.0,994,95.0,2 Karstens Road,192 Sunbrook Plaza,Qila Abdullāh,Pakistan,2024-02-05,00:18,7.0,98.0,2.5,cash,no_voucher,4.0,,Male,10/10/2024,4,2
3269.0,10506,693.0,98827 Badeau Terrace,69 Carioca Hill,Pisão,Portugal,2024-05-13,12:17,67.0,30.85,8.2,credit card,no_voucher,2.0,,Male,12/09/2024,2,3
3946.0,3922,666.0,741 Waubesa Junction,942 Monica Street,Yukhnov,Russia,2024-07-27,17:07,55.0,50.58,18.0,credit card,no_voucher,2.0,,Female,11/07/2024,2,1
2244.0,2322,867.0,9968 Kinsman Alley,52556 Mcbride Crossing,Dawan,Indonesia,2024-08-21,08:41,11.0,54.89,15.6,cash,PQR123,4.0,,Male,10/18/2024,4,0
600.0,2367,243.0,668 Bellgrove Center,0 Dorton Center,Solna,Sweden,2024-12-25,21:31,28.0,13.66,4.0,credit card,no_voucher,5.0,,Female,7/28/2024,5,6
6951.0,1030,269.0,50 Meadow Vale Trail,224 Fallview Place,Chalan Pago-Ordot Village,Guam,2024-11-07,23:36,32.0,90.51,8.3,credit card,789GHI,4.0,,Polygender,4/25/2024,4,2
52.0,9752,825.0,69 Logan Parkway,351 Parkside Plaza,Boawae,Indonesia,2024-05-24,01:58,22.0,13.22,7.8,credit card,no_voucher,4.0,,Female,4/30/2024,4,6
3593.0,4324,440.0,4627 Swallow Point,10383 Farragut Drive,El Copé,Panama,2024-12-30,23:55,29.0,99.04,9.1,mobile wallet,no_voucher,3.0,,Female,08/03/2024,3,2
2750.0,553,819.0,11 Sundown Pass,7918 Sheridan Trail,Pepe,Indonesia,2024-05-09,00:54,94.0,10.92,10.4,cash,no_voucher,4.0,,Non-binary,04/02/2024,4,4
5700.0,956,843.0,0282 Mayer Plaza,116 Haas Trail,Mokolo,Cameroon,2024-07-14,17:32,113.0,56.66,0.7,cash,123DEF,4.0,,Female,10/05/2024,4,7
4346.0,1693,54.0,29 Novick Alley,9971 Texas Trail,Delgermörön,Mongolia,2024-06-04,17:13,70.0,35.22,14.6,mobile wallet,no_voucher,2.0,,Female,5/23/2024,2,1
6751.0,2850,657.0,0521 Crownhardt Lane,34724 Fordem Court,Gulao,China,2024-05-16,07:39,42.0,76.1,10.5,mobile wallet,no_voucher,2.0,,Male,3/25/2024,2,1
252.0,2597,974.0,352 Express Trail,1741 Oxford Court,Mizur,Russia,2024-07-14,02:33,35.0,29.63,14.0,credit card,YZA123,3.0,,Female,5/17/2024,3,0
239.0,3975,287.0,7 Elka Park,2 Tennyson Avenue,Comapa,Guatemala,2024-04-29,05:46,109.0,34.39,11.2,mobile wallet,no_voucher,5.0,,Male,11/18/2024,5,4
4913.0,8480,968.0,25 Sheridan Park,143 Gulseth Center,Ol’ginka,Russia,2024-04-01,13:28,117.0,97.6,16.5,cash,no_voucher,5.0,,Bigender,6/21/2024,5,5
6375.0,5470,675.0,6 North Junction,9189 Washington Center,Terangun,Indonesia,2024-08-05,15:32,83.0,85.17,11.7,cash,ABC123,5.0,,Female,12/03/2024,5,5
4527.0,4968,853.0,508 Rockefeller Place,452 Anderson Road,Jednorożec,Poland,2024-03-21,17:04,53.0,78.96,3.9,cash,no_voucher,4.0,,Bigender,3/27/2024,4,2
8554.0,8996,103.0,7 Hallows Parkway,1 Mccormick Road,Mayqayyng,Kazakhstan,2024-07-25,11:45,97.0,49.29,19.0,credit card,no_voucher,3.0,,Male,09/09/2024,3,4
7004.0,8351,523.0,8 Carpenter Alley,021 American Drive,Doushaguan,China,2024-04-24,20:26,58.0,25.13,5.5,credit card,XYZ456,4.0,,Male,07/05/2024,4,6
7125.0,4486,407.0,28 Sommers Drive,3 Sherman Crossing,Breda,Netherlands,2024-06-18,16:59,55.0,38.31,17.6,mobile wallet,no_voucher,5.0,,Male,4/15/2024,5,0
3422.0,9089,527.0,51456 Hovde Plaza,1821 Lakewood Alley,Gunungsubang,Indonesia,2025-01-04,07:56,113.0,85.19,0.7,mobile wallet,no_voucher,3.0,,Female,7/16/2024,3,7
6185.0,816,755.0,9166 Porter Avenue,564 Oxford Trail,Zābolī,Iran,2024-01-20,07:33,69.0,9.03,1.1,credit card,789VWX,4.0,,Male,9/19/2024,4,6
1508.0,4384,402.0,0 Clyde Gallagher Alley,08182 Hansons Alley,Banjarkemuning,Indonesia,2024-11-28,10:45,95.0,61.87,6.1,credit card,no_voucher,4.0,,Male,1/22/2024,4,7
5061.0,6737,611.0,260 Delladonna Pass,5 Huxley Hill,Paola,Malta,2024-08-18,03:31,44.0,53.64,16.8,credit card,YZA123,3.0,,Male,6/16/2024,3,1
9726.0,9046,993.0,6 Dwight Trail,18332 Fulton Terrace,Traiguén,Chile,2024-06-22,16:17,103.0,14.9,18.5,mobile wallet,no_voucher,4.0,,Genderfluid,04/01/2024,4,4
940.0,10240,6.0,3 Caliangt Place,371 Kim Park,Tiepu,China,2024-06-21,18:46,114.0,10.26,4.1,cash,no_voucher,3.0,,Male,4/22/2024,3,3
7834.0,3056,366.0,684 Fulton Pass,6638 Bultman Drive,Oke Mesi,Nigeria,2024-03-04,14:59,79.0,76.32,9.9,credit card,no_voucher,5.0,,Female,3/19/2024,5,5
982.0,4866,653.0,48681 Everett Road,99 Debs Center,Beloostrov,Russia,2024-01-30,12:07,32.0,90.65,17.0,cash,no_voucher,5.0,,Male,9/28/2024,5,5
6426.0,8642,714.0,536 Wayridge Way,037 Lakeland Pass,Gancheng,China,2025-01-03,08:50,5.0,81.51,8.3,mobile wallet,STU456,3.0,,Female,12/23/2024,3,2
1431.0,7748,594.0,130 Stuart Terrace,29708 Dwight Drive,Fort Worth,United States,2024-03-27,12:38,102.0,19.85,1.3,mobile wallet,no_voucher,5.0,,Male,12/31/2024,5,6
7490.0,5012,288.0,86 Grover Court,0996 Fulton Center,Sylvan Lake,Canada,2024-04-05,07:00,49.0,94.42,18.3,mobile wallet,PQR123,4.0,,Female,3/13/2024,4,5
3817.0,1104,818.0,554 Brickson Park Parkway,659 Packers Place,Xarag,China,2024-10-27,06:40,75.0,11.87,16.5,cash,no_voucher,4.0,,Genderfluid,8/14/2024,4,4
3715.0,297,873.0,74670 Main Trail,6 Boyd Plaza,Thị Trấn Việt Lâm,Vietnam,2024-02-16,08:18,14.0,29.07,19.3,mobile wallet,no_voucher,3.0,,Male,5/22/2024,3,0
5532.0,5074,636.0,26 Hagan Drive,45823 Schlimgen Center,Dula’er Ewenke Minzu,China,2024-10-24,22:47,40.0,78.35,14.3,credit card,no_voucher,3.0,,Female,08/05/2024,3,1
5515.0,5234,292.0,82391 Petterle Plaza,64779 Lawn Junction,Santana,Portugal,2024-04-05,23:04,49.0,34.64,19.0,mobile wallet,no_voucher,4.0,,Male,02/02/2024,4,0
1111.0,8994,932.0,268 Everett Place,071 Maple Wood Avenue,Tambakan,Indonesia,2024-04-25,06:35,66.0,85.59,9.1,credit card,123DEF,4.0,,Female,9/24/2024,4,7
9377.0,1064,887.0,9840 Schiller Way,2 Donald Terrace,Aix-en-Provence,France,2024-10-29,10:05,61.0,43.31,17.9,mobile wallet,123DEF,3.0,,Female,07/09/2024,3,1
1007.0,8193,792.0,93510 Mallory Point,696 Westport Drive,Mityana,Uganda,2024-07-15,12:54,57.0,78.15,16.3,cash,123DEF,4.0,,Female,10/09/2024,4,5
9107.0,4543,195.0,0916 Mallory Center,9257 Meadow Ridge Place,Stockholm,Sweden,2024-05-10,22:57,118.0,59.76,11.5,cash,no_voucher,5.0,,Female,8/14/2024,5,7
7308.0,1418,390.0,4 Esker Junction,539 Nelson Court,Panunggangan,Indonesia,2024-02-01,07:27,90.0,38.92,17.2,cash,no_voucher,4.0,,Female,4/23/2024,4,4
1260.0,1717,684.0,32747 Mallard Parkway,89781 Trailsway Place,Karagach,Russia,2024-09-30,09:58,44.0,25.54,4.5,cash,YZA123,5.0,,Female,11/02/2024,5,6
6742.0,2740,956.0,61 Sauthoff Place,6331 Roxbury Lane,Greensboro,United States,2024-11-12,21:31,100.0,7.43,8.7,mobile wallet,no_voucher,3.0,,Female,11/18/2024,3,3
1311.0,8322,558.0,662 Bowman Place,86 Forest Dale Crossing,Pensacola,United States,2024-11-10,00:34,117.0,91.55,9.0,cash,no_voucher,4.0,,Female,02/06/2024,4,7
909.0,3113,278.0,40326 Spaight Crossing,28 Hanson Junction,Huangxi,China,2024-09-22,04:58,52.0,85.26,19.7,mobile wallet,no_voucher,4.0,,Male,9/21/2024,4,5
5601.0,6782,246.0,80050 Nelson Drive,92 Pankratz Street,Iwamizawa,Japan,2024-09-29,18:47,115.0,33.05,13.8,mobile wallet,no_voucher,4.0,,Female,11/13/2024,4,4
9947.0,8083,23.0,7 1st Lane,18022 Bunting Road,Waegwan,South Korea,2024-12-12,20:02,6.0,40.94,3.2,cash,no_voucher,5.0,,Male,11/05/2024,5,2
3302.0,6594,559.0,7 Stephen Lane,890 Oneill Hill,Kista,Sweden,2024-10-14,03:03,70.0,90.13,15.9,credit card,YZA123,5.0,,Male,08/02/2024,5,5
6808.0,3469,972.0,410 Lake View Lane,576 Hayes Hill,Piaocao,China,2024-09-19,05:28,14.0,65.86,8.1,cash,no_voucher,5.0,,Female,07/10/2024,5,2
3152.0,7740,755.0,44 Rutledge Trail,167 Dakota Crossing,Paris La Défense,France,2024-03-30,08:24,81.0,56.44,13.1,cash,no_voucher,4.0,,Male,2/16/2024,4,4
5019.0,698,6.0,80581 Toban Lane,883 Merrick Terrace,Chowṉêy,Afghanistan,2024-02-29,11:46,45.0,93.82,10.1,mobile wallet,no_voucher,3.0,,Male,4/21/2024,3,1
3498.0,2705,553.0,602 Springview Point,9 Truax Pass,Orahovica Donja,Bosnia and Herzegovina,2024-07-12,20:38,37.0,76.93,17.4,mobile wallet,STU456,4.0,,Genderqueer,8/18/2024,4,5
5036.0,8048,241.0,093 Stephen Parkway,0591 Lerdahl Park,Tutul,Indonesia,2024-02-06,19:32,105.0,37.16,8.3,cash,PQR123,4.0,,Male,02/04/2024,4,4
2275.0,3159,388.0,4 Mayer Alley,3473 Armistice Pass,Liulin,China,2024-10-26,18:19,32.0,59.77,10.2,credit card,456JKL,5.0,,Male,11/24/2024,5,2
8715.0,4307,153.0,37 Schurz Parkway,825 Mifflin Avenue,Changtang,China,2024-03-30,14:22,98.0,79.7,12.0,credit card,MNO789,5.0,,Male,2/20/2024,5,5
3025.0,7675,536.0,55444 Lake View Court,58184 Hanson Lane,Eaton,United Kingdom,2024-11-12,10:46,113.0,20.87,12.7,cash,789VWX,3.0,,Male,05/04/2024,3,4
2415.0,7803,397.0,2337 Hooker Alley,95 Straubel Parkway,Souillac,Mauritius,2024-08-17,14:06,120.0,76.06,19.5,mobile wallet,no_voucher,3.0,,Male,9/22/2024,3,1
392.0,8033,259.0,34504 Tomscot Parkway,86988 Lindbergh Plaza,Jurak Lao’,Indonesia,2025-01-09,13:08,11.0,84.78,12.2,cash,789VWX,3.0,,Male,01/02/2025,3,1
7185.0,8238,147.0,3 Crest Line Drive,85 Cody Drive,Kugesi,Russia,2024-09-14,13:54,48.0,97.83,8.5,cash,no_voucher,5.0,,Male,06/03/2024,5,2
2147.0,37,38.0,8561 Anniversary Crossing,0 Canary Court,Nahuo,China,2024-05-25,05:03,15.0,62.6,2.1,mobile wallet,no_voucher,2.0,,Male,1/31/2024,2,3
3535.0,501,681.0,13654 Riverside Street,19 Comanche Junction,Liaonan,China,2024-08-01,20:37,70.0,92.85,7.1,credit card,no_voucher,5.0,,Male,5/15/2024,5,7
4949.0,8048,978.0,233 Sullivan Place,310 1st Point,Newcastle,Saint Kitts and Nevis,2024-04-29,02:33,14.0,80.07,4.5,mobile wallet,no_voucher,4.0,,Male,02/04/2024,4,2
7543.0,2922,738.0,79456 Thompson Alley,29056 Daystar Parkway,Itagüí,Colombia,2024-06-16,04:30,87.0,58.98,16.5,credit card,MNO789,4.0,,Female,7/31/2024,4,5
3199.0,7466,602.0,83626 West Terrace,2353 Maple Wood Crossing,Vazhiny,Russia,2024-04-09,06:16,19.0,25.71,15.6,credit card,123DEF,3.0,,Female,1/23/2024,3,0
3201.0,7672,774.0,44907 Twin Pines Park,3 Rockefeller Hill,Yonggu,China,2024-11-22,06:03,100.0,18.18,4.1,credit card,YZA123,5.0,,Female,6/13/2024,5,6
7916.0,7766,649.0,6649 Washington Trail,02 Ronald Regan Place,Hedong,China,2024-09-26,22:53,87.0,39.66,15.2,mobile wallet,no_voucher,3.0,,Female,09/06/2024,3,4
7728.0,5998,504.0,8 Di Loreto Pass,28 Upham Way,Loma,Sierra Leone,2024-02-09,12:25,36.0,49.45,19.3,cash,no_voucher,4.0,,Genderqueer,03/03/2024,4,0
4602.0,6341,846.0,1 Hoard Terrace,1148 Pennsylvania Crossing,Yuanling,China,2024-11-18,23:55,82.0,72.3,7.1,mobile wallet,789VWX,5.0,,Male,1/24/2024,5,7
48.0,202,583.0,426 John Wall Alley,0 Rusk Place,Carepa,Colombia,2024-12-18,07:50,68.0,44.64,6.0,cash,no_voucher,5.0,,Female,01/02/2025,5,6
4709.0,1924,793.0,4955 Del Mar Road,751 Stuart Terrace,Douala,Cameroon,2024-01-22,04:30,37.0,31.13,0.6,mobile wallet,no_voucher,4.0,,Agender,07/05/2024,4,6
7604.0,10215,754.0,4 Bultman Center,5179 Eastlawn Road,Khorinsk,Russia,2024-11-08,20:26,66.0,89.37,2.8,mobile wallet,no_voucher,5.0,,Female,5/30/2024,5,7
7691.0,5527,361.0,8886 Dakota Junction,599 Scott Center,Marzhing,China,2024-04-25,21:15,80.0,48.15,3.4,mobile wallet,no_voucher,4.0,,Male,12/27/2024,4,7
7718.0,6751,25.0,54 Eagle Crest Junction,444 Judy Center,Antequera,Paraguay,2024-08-13,06:32,84.0,81.45,16.2,credit card,no_voucher,5.0,,Male,12/13/2024,5,5
5275.0,9848,663.0,691 Corry Lane,72 Cardinal Crossing,Bartolomé Masó,Cuba,2024-04-01,11:09,5.0,25.74,5.4,cash,no_voucher,4.0,,Male,7/25/2024,4,6
4833.0,7834,18.0,98520 Vera Lane,07 Waywood Park,San Sebastian,Mexico,2024-09-18,16:30,56.0,47.11,19.0,mobile wallet,no_voucher,2.0,,Male,8/27/2024,2,1
6388.0,7250,562.0,35598 Towne Circle,7 Packers Crossing,Radzanów,Poland,2024-11-02,09:42,99.0,23.71,1.3,credit card,no_voucher,4.0,,Male,02/05/2024,4,6
7520.0,2672,162.0,2 Riverside Hill,5431 Gulseth Center,Taozhou,China,2025-01-02,03:57,97.0,61.82,12.6,cash,789VWX,4.0,,Female,8/28/2024,4,4
1698.0,3947,720.0,502 Arkansas Hill,70 Scoville Park,Porteirinha,Brazil,2024-03-05,16:17,86.0,60.04,7.0,cash,no_voucher,5.0,,Male,05/11/2024,5,7
4683.0,5097,251.0,85212 Macpherson Court,339 Tomscot Parkway,Kout na Šumavě,Czech Republic,2024-04-15,00:31,101.0,33.66,19.4,credit card,ABC123,4.0,,Male,04/03/2024,4,4
3781.0,7500,804.0,73755 Myrtle Crossing,53 Farragut Terrace,Xinxu,China,2024-10-07,20:11,30.0,49.9,0.9,credit card,no_voucher,3.0,,Female,12/08/2024,3,3
4628.0,7609,623.0,0443 Daystar Lane,604 Lyons Plaza,Libertador General San Martín,Argentina,2024-09-09,21:00,43.0,39.16,19.8,cash,no_voucher,3.0,,Male,4/20/2024,3,0
7928.0,7181,413.0,74 Mandrake Center,7873 Eastlawn Lane,Changchun,China,2024-01-01,16:46,120.0,67.41,3.5,mobile wallet,no_voucher,5.0,,Female,12/03/2024,5,7
7163.0,9176,601.0,6881 Swallow Drive,7 Buhler Alley,Thị Trấn Tam Điệp,Vietnam,2024-08-17,14:50,118.0,78.28,1.2,credit card,no_voucher,5.0,,Male,03/06/2024,5,7
8702.0,701,835.0,0 Novick Alley,7 Saint Paul Point,Ualog,Philippines,2024-11-14,22:03,33.0,62.5,12.8,mobile wallet,no_voucher,3.0,,Genderqueer,10/07/2024,3,1
7715.0,4011,332.0,331 Browning Point,558 Cody Terrace,Kirs,Russia,2024-05-02,02:19,66.0,55.65,8.9,cash,STU456,4.0,,Female,01/10/2024,4,7
8323.0,5329,181.0,336 North Alley,01 Grim Pass,Staraya Stanitsa,Russia,2024-08-04,00:44,28.0,10.99,11.1,cash,123DEF,2.0,,Female,4/27/2024,2,3
2889.0,5867,695.0,66455 Glendale Plaza,47463 Lighthouse Bay Trail,Haugesund,Norway,2024-10-29,10:38,104.0,66.34,1.0,mobile wallet,ABC123,4.0,,Male,7/15/2024,4,7
8282.0,5537,15.0,49 Lighthouse Bay Circle,693 Pearson Lane,Bozoum,Central African Republic,2024-04-16,08:15,38.0,38.29,1.4,mobile wallet,no_voucher,3.0,,Non-binary,10/05/2024,3,3
7940.0,2308,259.0,73962 Spenser Point,47 Hovde Parkway,Chencun,China,2024-04-18,19:57,94.0,82.6,2.2,mobile wallet,STU456,2.0,,Female,03/07/2024,2,3
6235.0,5744,110.0,6 Anzinger Terrace,53 Ramsey Drive,Karuk,Indonesia,2024-01-03,14:12,99.0,27.87,13.1,mobile wallet,PQR123,5.0,,Female,08/07/2024,5,4
7910.0,7944,345.0,9 Myrtle Way,76857 Sugar Drive,Vykhino-Zhulebino,Russia,2024-04-01,17:47,113.0,51.81,2.5,cash,no_voucher,4.0,,Male,10/30/2024,4,7
1154.0,10416,383.0,513 Macpherson Way,80138 Northland Trail,Chamni,Thailand,2024-04-28,21:46,13.0,99.88,12.8,cash,no_voucher,5.0,,Male,01/11/2024,5,2
9113.0,1152,455.0,48 Cambridge Way,539 Mifflin Parkway,Likiep,Marshall Islands,2024-10-06,06:44,115.0,86.92,13.0,cash,no_voucher,3.0,,Male,7/16/2024,3,1
7970.0,4948,797.0,014 Jackson Road,97 Darwin Terrace,Ta‘izz,Yemen,2024-12-16,21:56,74.0,79.9,17.9,credit card,no_voucher,5.0,,Male,1/23/2024,5,5
6625.0,5926,792.0,569 Ronald Regan Center,54 Beilfuss Alley,Indianapolis,United States,2024-02-09,12:30,73.0,97.97,19.7,credit card,no_voucher,4.0,,Male,7/31/2024,4,5
662.0,9086,219.0,01853 Golden Leaf Junction,6 Westridge Drive,Mingfeng,China,2024-03-02,05:31,117.0,41.03,10.6,credit card,no_voucher,3.0,,Male,6/21/2024,3,4
112.0,907,974.0,188 Heffernan Alley,4628 Dakota Avenue,Oslo,Norway,2024-01-25,20:56,110.0,34.01,9.4,mobile wallet,no_voucher,3.0,,Male,04/11/2024,3,4
39.0,3060,709.0,31 Farragut Hill,65 Pond Circle,Nioki,Democratic Republic of the Congo,2025-01-04,11:47,39.0,29.44,12.5,credit card,no_voucher,4.0,,Bigender,03/09/2024,4,0
1638.0,6270,626.0,181 Meadow Valley Plaza,3 Gerald Point,Stary Sącz,Poland,2024-12-07,00:13,48.0,98.74,4.6,mobile wallet,789GHI,5.0,,Male,7/26/2024,5,2
658.0,5475,928.0,570 Gerald Hill,84980 Anzinger Drive,Demyansk,Russia,2024-03-08,15:12,79.0,55.41,1.2,cash,no_voucher,3.0,,Male,12/26/2024,3,3
6987.0,8224,390.0,03769 Pepper Wood Crossing,4 Sachtjen Road,Gesik,Indonesia,2024-02-16,16:17,59.0,62.42,20.0,mobile wallet,no_voucher,4.0,,Male,8/27/2024,4,5
2415.0,2736,373.0,2090 Texas Junction,73 Spenser Trail,Bang Racham,Thailand,2024-06-07,15:25,47.0,72.81,14.4,mobile wallet,no_voucher,5.0,,Female,2/24/2024,5,5
4171.0,1146,329.0,1 Starling Circle,6017 Eagan Crossing,Xirikxiy,China,2024-01-06,02:00,107.0,40.6,8.3,credit card,no_voucher,5.0,,Male,9/27/2024,5,4
801.0,5196,711.0,51 Roxbury Street,7995 Quincy Circle,Zaragoza,El Salvador,2024-01-01,13:29,54.0,14.3,11.1,mobile wallet,no_voucher,5.0,,Female,06/04/2024,5,6
5318.0,1438,210.0,28 Brown Place,88 Havey Junction,Kengyuan,China,2024-06-08,22:08,16.0,25.39,8.6,cash,no_voucher,5.0,,Female,12/11/2024,5,0
5223.0,8168,889.0,52131 Emmet Alley,0833 Michigan Hill,Kórnik,Poland,2024-03-22,23:50,43.0,43.27,5.2,credit card,no_voucher,3.0,,Non-binary,12/08/2024,3,3
1822.0,4864,109.0,66341 Continental Hill,85 Sugar Court,Estribeiro,Portugal,2024-07-13,17:52,99.0,39.08,12.2,cash,no_voucher,4.0,,Female,01/07/2025,4,4
8164.0,7676,89.0,49035 Anderson Point,5 Bultman Lane,Dalududalu,Indonesia,2024-08-02,18:49,66.0,73.01,13.7,cash,no_voucher,3.0,,Female,06/03/2024,3,1
8795.0,6206,983.0,32729 Thierer Trail,00 Crownhardt Point,Sobotka,Czech Republic,2024-01-30,04:11,60.0,25.62,0.5,credit card,no_voucher,5.0,,Male,7/26/2024,5,6
8134.0,5230,279.0,7 Dovetail Junction,6 Burning Wood Crossing,London,United Kingdom,2024-09-16,05:15,21.0,25.07,17.2,mobile wallet,no_voucher,5.0,,Female,5/13/2024,5,0
4223.0,9822,653.0,069 Farragut Plaza,347 Clyde Gallagher Center,Aldeia,Portugal,2024-03-28,16:15,54.0,78.32,1.2,cash,no_voucher,5.0,,Female,05/09/2024,5,2
4084.0,8763,612.0,3 Brentwood Hill,20347 Roxbury Avenue,Arbois,France,2024-02-15,17:57,33.0,92.0,10.7,cash,no_voucher,2.0,,Female,1/24/2024,2,1
2552.0,706,186.0,79 Kings Court,47 Autumn Leaf Crossing,Anta,Peru,2024-06-24,19:49,25.0,70.37,15.6,cash,no_voucher,4.0,,Female,5/25/2024,4,0
282.0,5778,328.0,9 Gerald Center,9 Schurz Park,Yaté-Barrage,New Caledonia,2024-11-13,17:37,39.0,36.86,9.1,credit card,123DEF,2.0,,Polygender,7/24/2024,2,3
5920.0,4558,12.0,9 Loeprich Trail,9 Mandrake Court,Mazamet,France,2024-07-30,13:34,68.0,38.85,12.1,cash,no_voucher,4.0,,Male,02/11/2024,4,4
4460.0,2742,534.0,49 Westerfield Street,1983 Susan Court,Campo Largo,Argentina,2024-08-28,23:29,63.0,97.49,6.6,cash,no_voucher,3.0,,Female,6/13/2024,3,1
2165.0,9886,351.0,56 Raven Point,2160 Arrowood Point,Jiangcheng,China,2024-05-31,13:20,92.0,35.09,10.0,credit card,no_voucher,4.0,,Agender,3/19/2024,4,4
9087.0,4723,497.0,3 Everett Drive,88 Pearson Avenue,Yuyang,China,2024-08-06,05:41,109.0,46.93,4.2,credit card,XYZ456,2.0,,Female,7/29/2024,2,3
8812.0,9347,543.0,23 Longview Pass,430 Grasskamp Park,Majalengka,Indonesia,2024-07-26,20:12,9.0,63.69,7.3,mobile wallet,STU456,4.0,,Genderfluid,1/17/2024,4,2
4006.0,1597,294.0,43483 Red Cloud Point,07224 Boyd Terrace,Nankai,China,2024-09-09,05:37,77.0,84.73,2.2,mobile wallet,YZA123,3.0,,Male,4/15/2024,3,7
4061.0,8791,216.0,1016 Sachs Way,9 Bartelt Parkway,Tromsø,Norway,2024-07-15,13:38,8.0,14.58,15.9,cash,no_voucher,4.0,,Female,05/12/2024,4,0
7757.0,5950,80.0,0657 Farmco Hill,7470 North Crossing,Pacucha,Peru,2024-12-14,02:14,108.0,50.16,16.0,mobile wallet,no_voucher,3.0,,Male,5/27/2024,3,4
8447.0,7954,587.0,7372 Fairview Alley,74 Village Green Plaza,Bergen op Zoom,Netherlands,2024-07-01,01:58,84.0,71.82,1.1,credit card,no_voucher,4.0,,Genderfluid,09/06/2024,4,7
6047.0,5339,487.0,1 Spenser Circle,205 Darwin Center,Kagal’nitskaya,Russia,2024-11-17,00:50,86.0,77.36,12.9,mobile wallet,no_voucher,5.0,,Male,12/12/2024,5,5
6160.0,1580,896.0,975 Hollow Ridge Way,79465 Hoffman Circle,Ariquemes,Brazil,2024-09-04,06:22,84.0,64.78,4.5,credit card,no_voucher,4.0,,Female,3/25/2024,4,7
4483.0,3950,763.0,04588 North Center,0255 Cordelia Alley,Rupe,Indonesia,2024-10-12,03:21,25.0,71.46,14.7,credit card,YZA123,4.0,,Male,5/27/2024,4,0
968.0,820,732.0,49353 Moland Point,710 Bunting Court,Sufālat Samā’il,Oman,2024-01-06,07:53,35.0,91.86,5.3,cash,no_voucher,5.0,,Male,11/25/2024,5,2
1104.0,5659,205.0,29 Fieldstone Junction,49633 Sheridan Crossing,Aubenas,France,2024-06-03,04:54,73.0,43.91,6.8,credit card,no_voucher,3.0,,Male,9/18/2024,3,3
2010.0,10119,25.0,125 Melvin Alley,49 Corscot Lane,Tarragona,Philippines,2024-01-30,16:52,55.0,8.0,8.1,cash,no_voucher,3.0,,Polygender,02/03/2024,3,3
9903.0,6177,455.0,46584 Forest Dale Plaza,69723 American Ash Parkway,Nidek,Poland,2024-06-30,09:43,13.0,12.04,3.5,credit card,789VWX,3.0,,Male,6/18/2024,3,3
5618.0,5850,592.0,33 Waywood Court,09 American Avenue,Nan,Thailand,2024-03-11,22:35,92.0,89.32,1.7,cash,no_voucher,3.0,,Agender,10/12/2024,3,7
3298.0,5721,834.0,40231 Schurz Crossing,48829 Mallory Trail,Kampungladang,Indonesia,2024-10-04,14:05,90.0,81.44,2.5,mobile wallet,no_voucher,4.0,,Female,3/15/2024,4,7
1856.0,4844,155.0,214 Holmberg Park,26329 Maple Road,Wieniawa,Poland,2024-10-11,06:32,8.0,48.43,3.5,credit card,no_voucher,4.0,,Male,11/20/2024,4,2
8174.0,6442,627.0,2357 American Ash Drive,6 Holmberg Park,Karafao,Indonesia,2024-12-03,21:10,60.0,66.08,18.9,credit card,MNO789,5.0,,Male,09/11/2024,5,5
8933.0,10089,345.0,9071 Walton Parkway,5369 Clemons Trail,Andop,Philippines,2024-01-09,00:01,36.0,90.72,18.2,credit card,no_voucher,5.0,,Female,9/23/2024,5,5
1497.0,9270,457.0,020 Kenwood Center,282 Corben Drive,Korolevo,Ukraine,2024-04-23,15:41,112.0,87.82,16.8,mobile wallet,no_voucher,5.0,,Male,10/28/2024,5,5
842.0,595,297.0,490 South Avenue,39 Merchant Alley,Cibunar,Indonesia,2024-05-08,23:15,78.0,26.74,18.3,credit card,no_voucher,5.0,,Female,10/17/2024,5,4
7542.0,3665,85.0,82303 Dunning Center,1 Kedzie Lane,Mari,Brazil,2024-09-03,06:35,20.0,17.68,2.2,mobile wallet,123DEF,5.0,,Female,7/26/2024,5,6
2919.0,4488,330.0,64607 Commercial Crossing,6839 Vermont Avenue,Rayside-Balfour,Canada,2024-04-20,09:49,64.0,35.41,10.3,cash,no_voucher,4.0,,Female,4/14/2024,4,6
569.0,10942,952.0,95959 Haas Plaza,16058 Dexter Trail,Jiujie,China,2024-06-19,09:28,93.0,11.17,10.8,cash,789VWX,4.0,,Female,02/06/2024,4,4
3171.0,7751,237.0,046 Oneill Hill,2275 Sage Alley,Taipingying,China,2024-05-05,00:40,105.0,21.92,8.3,cash,789VWX,3.0,,Bigender,10/16/2024,3,3
